Landing page,Month,Date,Hour,Sessions
/alopecia/productos/dutaxidil-gel,1,2023-01-26,11,2
/alopecia/productos/dutaxidil-gel,1,2023-01-26,12,3
/alopecia/productos/dutaxidil-gel,1,2023-01-26,14,2
/alopecia/productos/dutaxidil-gel,1,2023-01-26,15,1
/alopecia/productos/dutaxidil-gel,1,2023-01-26,16,2
/alopecia/productos/dutaxidil-gel,1,2023-01-26,19,1
/alopecia/productos/dutaxidil-gel,1,2023-01-26,22,3
/alopecia/productos/dutaxidil-gel,1,2023-01-26,23,1
/alopecia/productos/dutaxidil-gel,1,2023-01-27,1,1
/alopecia/productos/dutaxidil-gel,1,2023-01-27,6,1
/alopecia/productos/dutaxidil-gel,1,2023-01-27,9,1
/alopecia/productos/dutaxidil-gel,1,2023-01-27,15,1
/alopecia/productos/dutaxidil-gel,1,2023-01-27,17,2
/alopecia/productos/dutaxidil-gel,1,2023-01-27,18,3
/alopecia/productos/dutaxidil-gel,1,2023-01-27,19,1
/alopecia/productos/dutaxidil-gel,1,2023-01-28,0,2
/alopecia/productos/dutaxidil-gel,1,2023-01-28,1,1
/alopecia/productos/dutaxidil-gel,1,2023-01-28,5,1
/alopecia/productos/dutaxidil-gel,1,2023-01-28,6,1
/alopecia/productos/dutaxidil-gel,1,2023-01-28,7,1
/alopecia/productos/dutaxidil-gel,1,2023-01-28,8,2
/alopecia/productos/dutaxidil-gel,1,2023-01-28,9,1
/alopecia/productos/dutaxidil-gel,1,2023-01-28,11,1
/alopecia/productos/dutaxidil-gel,1,2023-01-28,12,1
/alopecia/productos/dutaxidil-gel,1,2023-01-28,13,5
/alopecia/productos/dutaxidil-gel,1,2023-01-28,17,1
/alopecia/productos/dutaxidil-gel,1,2023-01-28,19,1
/alopecia/productos/dutaxidil-gel,1,2023-01-28,20,2
/alopecia/productos/dutaxidil-gel,1,2023-01-28,22,1
/alopecia/productos/dutaxidil-gel,1,2023-01-28,23,1
/alopecia/productos/dutaxidil-gel,1,2023-01-29,1,2
/alopecia/productos/dutaxidil-gel,1,2023-01-29,2,1
/alopecia/productos/dutaxidil-gel,1,2023-01-29,6,2
/alopecia/productos/dutaxidil-gel,1,2023-01-29,8,1
/alopecia/productos/dutaxidil-gel,1,2023-01-29,11,2
/alopecia/productos/dutaxidil-gel,1,2023-01-29,12,2
/alopecia/productos/dutaxidil-gel,1,2023-01-29,14,1
/alopecia/productos/dutaxidil-gel,1,2023-01-29,15,1
/alopecia/productos/dutaxidil-gel,1,2023-01-29,18,2
/alopecia/productos/dutaxidil-gel,1,2023-01-29,19,2
/alopecia/productos/dutaxidil-gel,1,2023-01-29,20,1
/alopecia/productos/dutaxidil-gel,1,2023-01-29,21,1
/alopecia/productos/dutaxidil-gel,1,2023-01-30,0,2
/alopecia/productos/dutaxidil-gel,1,2023-01-30,13,1
/alopecia/productos/dutaxidil-gel,1,2023-01-30,19,1
/alopecia/productos/dutaxidil-gel,1,2023-01-30,20,1
/alopecia/productos/dutaxidil-gel,1,2023-01-30,21,1
/alopecia/productos/dutaxidil-gel,1,2023-01-30,22,1
/alopecia/productos/dutaxidil-gel,1,2023-01-31,0,2
/alopecia/productos/dutaxidil-gel,1,2023-01-31,1,2
/alopecia/productos/dutaxidil-gel,1,2023-01-31,10,1
/alopecia/productos/dutaxidil-gel,1,2023-01-31,13,3
/alopecia/productos/dutaxidil-gel,1,2023-01-31,14,1
/alopecia/productos/dutaxidil-gel,1,2023-01-31,15,1
/alopecia/productos/dutaxidil-gel,1,2023-01-31,18,1
/alopecia/productos/dutaxidil-gel,1,2023-01-31,20,1
/alopecia/productos/dutaxidil-gel,1,2023-01-31,21,3
/alopecia/productos/dutaxidil-gel,1,2023-01-31,22,2
/alopecia/productos/dutaxidil-gel,1,2023-01-31,23,3
/alopecia/productos/dutaxidil-gel,2,2023-02-01,8,2
/alopecia/productos/dutaxidil-gel,2,2023-02-01,9,1
/alopecia/productos/dutaxidil-gel,2,2023-02-01,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-01,14,1
/alopecia/productos/dutaxidil-gel,2,2023-02-01,15,1
/alopecia/productos/dutaxidil-gel,2,2023-02-01,17,1
/alopecia/productos/dutaxidil-gel,2,2023-02-01,20,1
/alopecia/productos/dutaxidil-gel,2,2023-02-01,22,1
/alopecia/productos/dutaxidil-gel,2,2023-02-01,23,1
/alopecia/productos/dutaxidil-gel,2,2023-02-02,0,1
/alopecia/productos/dutaxidil-gel,2,2023-02-02,1,1
/alopecia/productos/dutaxidil-gel,2,2023-02-02,3,1
/alopecia/productos/dutaxidil-gel,2,2023-02-02,6,3
/alopecia/productos/dutaxidil-gel,2,2023-02-02,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-02,14,1
/alopecia/productos/dutaxidil-gel,2,2023-02-02,15,1
/alopecia/productos/dutaxidil-gel,2,2023-02-02,17,1
/alopecia/productos/dutaxidil-gel,2,2023-02-02,18,1
/alopecia/productos/dutaxidil-gel,2,2023-02-02,20,1
/alopecia/productos/dutaxidil-gel,2,2023-02-02,22,1
/alopecia/productos/dutaxidil-gel,2,2023-02-02,23,1
/alopecia/productos/dutaxidil-gel,2,2023-02-03,0,1
/alopecia/productos/dutaxidil-gel,2,2023-02-03,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-03,15,1
/alopecia/productos/dutaxidil-gel,2,2023-02-03,16,1
/alopecia/productos/dutaxidil-gel,2,2023-02-03,18,1
/alopecia/productos/dutaxidil-gel,2,2023-02-03,20,3
/alopecia/productos/dutaxidil-gel,2,2023-02-03,21,1
/alopecia/productos/dutaxidil-gel,2,2023-02-03,22,2
/alopecia/productos/dutaxidil-gel,2,2023-02-03,23,2
/alopecia/productos/dutaxidil-gel,2,2023-02-04,2,1
/alopecia/productos/dutaxidil-gel,2,2023-02-04,5,1
/alopecia/productos/dutaxidil-gel,2,2023-02-04,7,1
/alopecia/productos/dutaxidil-gel,2,2023-02-04,10,2
/alopecia/productos/dutaxidil-gel,2,2023-02-04,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-04,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-04,14,1
/alopecia/productos/dutaxidil-gel,2,2023-02-04,18,5
/alopecia/productos/dutaxidil-gel,2,2023-02-04,19,1
/alopecia/productos/dutaxidil-gel,2,2023-02-04,20,2
/alopecia/productos/dutaxidil-gel,2,2023-02-04,22,1
/alopecia/productos/dutaxidil-gel,2,2023-02-05,0,1
/alopecia/productos/dutaxidil-gel,2,2023-02-05,1,1
/alopecia/productos/dutaxidil-gel,2,2023-02-05,6,2
/alopecia/productos/dutaxidil-gel,2,2023-02-05,9,1
/alopecia/productos/dutaxidil-gel,2,2023-02-05,11,1
/alopecia/productos/dutaxidil-gel,2,2023-02-05,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-05,16,3
/alopecia/productos/dutaxidil-gel,2,2023-02-05,17,1
/alopecia/productos/dutaxidil-gel,2,2023-02-05,19,1
/alopecia/productos/dutaxidil-gel,2,2023-02-05,20,2
/alopecia/productos/dutaxidil-gel,2,2023-02-05,21,3
/alopecia/productos/dutaxidil-gel,2,2023-02-05,22,2
/alopecia/productos/dutaxidil-gel,2,2023-02-06,7,2
/alopecia/productos/dutaxidil-gel,2,2023-02-06,8,1
/alopecia/productos/dutaxidil-gel,2,2023-02-06,12,3
/alopecia/productos/dutaxidil-gel,2,2023-02-06,13,2
/alopecia/productos/dutaxidil-gel,2,2023-02-06,16,1
/alopecia/productos/dutaxidil-gel,2,2023-02-06,20,2
/alopecia/productos/dutaxidil-gel,2,2023-02-06,23,1
/alopecia/productos/dutaxidil-gel,2,2023-02-07,0,2
/alopecia/productos/dutaxidil-gel,2,2023-02-07,3,1
/alopecia/productos/dutaxidil-gel,2,2023-02-07,8,1
/alopecia/productos/dutaxidil-gel,2,2023-02-07,9,1
/alopecia/productos/dutaxidil-gel,2,2023-02-07,12,4
/alopecia/productos/dutaxidil-gel,2,2023-02-07,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-07,18,1
/alopecia/productos/dutaxidil-gel,2,2023-02-07,19,2
/alopecia/productos/dutaxidil-gel,2,2023-02-08,4,1
/alopecia/productos/dutaxidil-gel,2,2023-02-08,5,1
/alopecia/productos/dutaxidil-gel,2,2023-02-08,6,3
/alopecia/productos/dutaxidil-gel,2,2023-02-08,9,1
/alopecia/productos/dutaxidil-gel,2,2023-02-08,10,2
/alopecia/productos/dutaxidil-gel,2,2023-02-08,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-08,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-08,15,1
/alopecia/productos/dutaxidil-gel,2,2023-02-08,16,1
/alopecia/productos/dutaxidil-gel,2,2023-02-08,17,1
/alopecia/productos/dutaxidil-gel,2,2023-02-08,19,1
/alopecia/productos/dutaxidil-gel,2,2023-02-08,22,2
/alopecia/productos/dutaxidil-gel,2,2023-02-09,0,8
/alopecia/productos/dutaxidil-gel,2,2023-02-09,1,4
/alopecia/productos/dutaxidil-gel,2,2023-02-09,5,1
/alopecia/productos/dutaxidil-gel,2,2023-02-09,6,2
/alopecia/productos/dutaxidil-gel,2,2023-02-09,7,1
/alopecia/productos/dutaxidil-gel,2,2023-02-09,9,1
/alopecia/productos/dutaxidil-gel,2,2023-02-09,10,1
/alopecia/productos/dutaxidil-gel,2,2023-02-09,11,1
/alopecia/productos/dutaxidil-gel,2,2023-02-09,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-09,14,1
/alopecia/productos/dutaxidil-gel,2,2023-02-09,16,1
/alopecia/productos/dutaxidil-gel,2,2023-02-09,17,1
/alopecia/productos/dutaxidil-gel,2,2023-02-09,19,1
/alopecia/productos/dutaxidil-gel,2,2023-02-09,21,1
/alopecia/productos/dutaxidil-gel,2,2023-02-09,23,1
/alopecia/productos/dutaxidil-gel,2,2023-02-10,5,1
/alopecia/productos/dutaxidil-gel,2,2023-02-10,6,1
/alopecia/productos/dutaxidil-gel,2,2023-02-10,8,2
/alopecia/productos/dutaxidil-gel,2,2023-02-10,9,1
/alopecia/productos/dutaxidil-gel,2,2023-02-10,11,1
/alopecia/productos/dutaxidil-gel,2,2023-02-10,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-10,14,2
/alopecia/productos/dutaxidil-gel,2,2023-02-10,15,2
/alopecia/productos/dutaxidil-gel,2,2023-02-10,20,1
/alopecia/productos/dutaxidil-gel,2,2023-02-10,21,3
/alopecia/productos/dutaxidil-gel,2,2023-02-11,1,1
/alopecia/productos/dutaxidil-gel,2,2023-02-11,2,1
/alopecia/productos/dutaxidil-gel,2,2023-02-11,3,1
/alopecia/productos/dutaxidil-gel,2,2023-02-11,8,1
/alopecia/productos/dutaxidil-gel,2,2023-02-11,10,2
/alopecia/productos/dutaxidil-gel,2,2023-02-11,11,1
/alopecia/productos/dutaxidil-gel,2,2023-02-11,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-11,15,1
/alopecia/productos/dutaxidil-gel,2,2023-02-11,16,1
/alopecia/productos/dutaxidil-gel,2,2023-02-11,19,2
/alopecia/productos/dutaxidil-gel,2,2023-02-11,20,1
/alopecia/productos/dutaxidil-gel,2,2023-02-11,23,1
/alopecia/productos/dutaxidil-gel,2,2023-02-12,0,1
/alopecia/productos/dutaxidil-gel,2,2023-02-12,3,1
/alopecia/productos/dutaxidil-gel,2,2023-02-12,6,1
/alopecia/productos/dutaxidil-gel,2,2023-02-12,12,2
/alopecia/productos/dutaxidil-gel,2,2023-02-12,15,2
/alopecia/productos/dutaxidil-gel,2,2023-02-12,16,1
/alopecia/productos/dutaxidil-gel,2,2023-02-12,17,1
/alopecia/productos/dutaxidil-gel,2,2023-02-12,18,1
/alopecia/productos/dutaxidil-gel,2,2023-02-12,20,2
/alopecia/productos/dutaxidil-gel,2,2023-02-12,22,1
/alopecia/productos/dutaxidil-gel,2,2023-02-12,23,1
/alopecia/productos/dutaxidil-gel,2,2023-02-13,0,1
/alopecia/productos/dutaxidil-gel,2,2023-02-13,1,1
/alopecia/productos/dutaxidil-gel,2,2023-02-13,7,1
/alopecia/productos/dutaxidil-gel,2,2023-02-13,8,2
/alopecia/productos/dutaxidil-gel,2,2023-02-13,10,1
/alopecia/productos/dutaxidil-gel,2,2023-02-13,12,2
/alopecia/productos/dutaxidil-gel,2,2023-02-13,13,2
/alopecia/productos/dutaxidil-gel,2,2023-02-13,15,1
/alopecia/productos/dutaxidil-gel,2,2023-02-13,16,2
/alopecia/productos/dutaxidil-gel,2,2023-02-13,17,2
/alopecia/productos/dutaxidil-gel,2,2023-02-13,18,1
/alopecia/productos/dutaxidil-gel,2,2023-02-13,23,2
/alopecia/productos/dutaxidil-gel,2,2023-02-14,7,1
/alopecia/productos/dutaxidil-gel,2,2023-02-14,8,1
/alopecia/productos/dutaxidil-gel,2,2023-02-14,17,2
/alopecia/productos/dutaxidil-gel,2,2023-02-14,18,1
/alopecia/productos/dutaxidil-gel,2,2023-02-14,21,1
/alopecia/productos/dutaxidil-gel,2,2023-02-14,22,1
/alopecia/productos/dutaxidil-gel,2,2023-02-15,6,1
/alopecia/productos/dutaxidil-gel,2,2023-02-15,11,1
/alopecia/productos/dutaxidil-gel,2,2023-02-15,15,1
/alopecia/productos/dutaxidil-gel,2,2023-02-15,18,2
/alopecia/productos/dutaxidil-gel,2,2023-02-15,20,2
/alopecia/productos/dutaxidil-gel,2,2023-02-15,21,3
/alopecia/productos/dutaxidil-gel,2,2023-02-15,23,4
/alopecia/productos/dutaxidil-gel,2,2023-02-16,0,1
/alopecia/productos/dutaxidil-gel,2,2023-02-16,6,1
/alopecia/productos/dutaxidil-gel,2,2023-02-16,7,1
/alopecia/productos/dutaxidil-gel,2,2023-02-16,9,1
/alopecia/productos/dutaxidil-gel,2,2023-02-16,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-16,15,2
/alopecia/productos/dutaxidil-gel,2,2023-02-16,18,3
/alopecia/productos/dutaxidil-gel,2,2023-02-16,20,1
/alopecia/productos/dutaxidil-gel,2,2023-02-16,21,2
/alopecia/productos/dutaxidil-gel,2,2023-02-16,22,1
/alopecia/productos/dutaxidil-gel,2,2023-02-17,4,1
/alopecia/productos/dutaxidil-gel,2,2023-02-17,6,1
/alopecia/productos/dutaxidil-gel,2,2023-02-17,9,1
/alopecia/productos/dutaxidil-gel,2,2023-02-17,11,3
/alopecia/productos/dutaxidil-gel,2,2023-02-17,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-17,14,2
/alopecia/productos/dutaxidil-gel,2,2023-02-17,17,2
/alopecia/productos/dutaxidil-gel,2,2023-02-17,19,1
/alopecia/productos/dutaxidil-gel,2,2023-02-17,20,1
/alopecia/productos/dutaxidil-gel,2,2023-02-17,21,2
/alopecia/productos/dutaxidil-gel,2,2023-02-17,22,1
/alopecia/productos/dutaxidil-gel,2,2023-02-18,9,1
/alopecia/productos/dutaxidil-gel,2,2023-02-18,10,1
/alopecia/productos/dutaxidil-gel,2,2023-02-18,11,1
/alopecia/productos/dutaxidil-gel,2,2023-02-18,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-18,14,1
/alopecia/productos/dutaxidil-gel,2,2023-02-18,15,2
/alopecia/productos/dutaxidil-gel,2,2023-02-18,17,1
/alopecia/productos/dutaxidil-gel,2,2023-02-18,18,2
/alopecia/productos/dutaxidil-gel,2,2023-02-18,19,1
/alopecia/productos/dutaxidil-gel,2,2023-02-18,21,1
/alopecia/productos/dutaxidil-gel,2,2023-02-19,0,3
/alopecia/productos/dutaxidil-gel,2,2023-02-19,6,1
/alopecia/productos/dutaxidil-gel,2,2023-02-19,8,1
/alopecia/productos/dutaxidil-gel,2,2023-02-19,10,3
/alopecia/productos/dutaxidil-gel,2,2023-02-19,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-19,15,2
/alopecia/productos/dutaxidil-gel,2,2023-02-19,16,2
/alopecia/productos/dutaxidil-gel,2,2023-02-19,17,2
/alopecia/productos/dutaxidil-gel,2,2023-02-19,18,1
/alopecia/productos/dutaxidil-gel,2,2023-02-19,19,1
/alopecia/productos/dutaxidil-gel,2,2023-02-19,20,1
/alopecia/productos/dutaxidil-gel,2,2023-02-19,21,1
/alopecia/productos/dutaxidil-gel,2,2023-02-19,22,4
/alopecia/productos/dutaxidil-gel,2,2023-02-19,23,2
/alopecia/productos/dutaxidil-gel,2,2023-02-20,0,1
/alopecia/productos/dutaxidil-gel,2,2023-02-20,5,3
/alopecia/productos/dutaxidil-gel,2,2023-02-20,6,4
/alopecia/productos/dutaxidil-gel,2,2023-02-20,7,2
/alopecia/productos/dutaxidil-gel,2,2023-02-20,8,3
/alopecia/productos/dutaxidil-gel,2,2023-02-20,10,1
/alopecia/productos/dutaxidil-gel,2,2023-02-20,11,3
/alopecia/productos/dutaxidil-gel,2,2023-02-20,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-20,15,1
/alopecia/productos/dutaxidil-gel,2,2023-02-20,16,3
/alopecia/productos/dutaxidil-gel,2,2023-02-20,17,2
/alopecia/productos/dutaxidil-gel,2,2023-02-20,19,3
/alopecia/productos/dutaxidil-gel,2,2023-02-20,20,2
/alopecia/productos/dutaxidil-gel,2,2023-02-20,21,2
/alopecia/productos/dutaxidil-gel,2,2023-02-20,22,3
/alopecia/productos/dutaxidil-gel,2,2023-02-20,23,2
/alopecia/productos/dutaxidil-gel,2,2023-02-21,0,2
/alopecia/productos/dutaxidil-gel,2,2023-02-21,1,2
/alopecia/productos/dutaxidil-gel,2,2023-02-21,3,1
/alopecia/productos/dutaxidil-gel,2,2023-02-21,8,2
/alopecia/productos/dutaxidil-gel,2,2023-02-21,9,1
/alopecia/productos/dutaxidil-gel,2,2023-02-21,10,1
/alopecia/productos/dutaxidil-gel,2,2023-02-21,11,2
/alopecia/productos/dutaxidil-gel,2,2023-02-21,12,3
/alopecia/productos/dutaxidil-gel,2,2023-02-21,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-21,14,1
/alopecia/productos/dutaxidil-gel,2,2023-02-21,15,1
/alopecia/productos/dutaxidil-gel,2,2023-02-21,17,2
/alopecia/productos/dutaxidil-gel,2,2023-02-21,19,1
/alopecia/productos/dutaxidil-gel,2,2023-02-22,0,1
/alopecia/productos/dutaxidil-gel,2,2023-02-22,11,1
/alopecia/productos/dutaxidil-gel,2,2023-02-22,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-22,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-22,14,1
/alopecia/productos/dutaxidil-gel,2,2023-02-22,15,2
/alopecia/productos/dutaxidil-gel,2,2023-02-22,17,3
/alopecia/productos/dutaxidil-gel,2,2023-02-22,19,2
/alopecia/productos/dutaxidil-gel,2,2023-02-22,21,1
/alopecia/productos/dutaxidil-gel,2,2023-02-22,22,2
/alopecia/productos/dutaxidil-gel,2,2023-02-22,23,1
/alopecia/productos/dutaxidil-gel,2,2023-02-23,0,1
/alopecia/productos/dutaxidil-gel,2,2023-02-23,1,1
/alopecia/productos/dutaxidil-gel,2,2023-02-23,9,1
/alopecia/productos/dutaxidil-gel,2,2023-02-23,10,1
/alopecia/productos/dutaxidil-gel,2,2023-02-23,11,1
/alopecia/productos/dutaxidil-gel,2,2023-02-23,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-23,17,5
/alopecia/productos/dutaxidil-gel,2,2023-02-23,18,3
/alopecia/productos/dutaxidil-gel,2,2023-02-23,19,4
/alopecia/productos/dutaxidil-gel,2,2023-02-23,21,4
/alopecia/productos/dutaxidil-gel,2,2023-02-23,22,4
/alopecia/productos/dutaxidil-gel,2,2023-02-23,23,1
/alopecia/productos/dutaxidil-gel,2,2023-02-24,7,1
/alopecia/productos/dutaxidil-gel,2,2023-02-24,9,1
/alopecia/productos/dutaxidil-gel,2,2023-02-24,10,1
/alopecia/productos/dutaxidil-gel,2,2023-02-24,11,1
/alopecia/productos/dutaxidil-gel,2,2023-02-24,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-24,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-24,14,2
/alopecia/productos/dutaxidil-gel,2,2023-02-24,17,2
/alopecia/productos/dutaxidil-gel,2,2023-02-24,20,2
/alopecia/productos/dutaxidil-gel,2,2023-02-24,21,2
/alopecia/productos/dutaxidil-gel,2,2023-02-24,22,1
/alopecia/productos/dutaxidil-gel,2,2023-02-25,0,2
/alopecia/productos/dutaxidil-gel,2,2023-02-25,8,1
/alopecia/productos/dutaxidil-gel,2,2023-02-25,9,2
/alopecia/productos/dutaxidil-gel,2,2023-02-25,11,1
/alopecia/productos/dutaxidil-gel,2,2023-02-25,12,1
/alopecia/productos/dutaxidil-gel,2,2023-02-25,13,2
/alopecia/productos/dutaxidil-gel,2,2023-02-25,19,1
/alopecia/productos/dutaxidil-gel,2,2023-02-25,20,1
/alopecia/productos/dutaxidil-gel,2,2023-02-25,21,1
/alopecia/productos/dutaxidil-gel,2,2023-02-25,22,1
/alopecia/productos/dutaxidil-gel,2,2023-02-25,23,4
/alopecia/productos/dutaxidil-gel,2,2023-02-26,0,2
/alopecia/productos/dutaxidil-gel,2,2023-02-26,5,1
/alopecia/productos/dutaxidil-gel,2,2023-02-26,6,1
/alopecia/productos/dutaxidil-gel,2,2023-02-26,7,1
/alopecia/productos/dutaxidil-gel,2,2023-02-26,9,3
/alopecia/productos/dutaxidil-gel,2,2023-02-26,10,1
/alopecia/productos/dutaxidil-gel,2,2023-02-26,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-26,14,1
/alopecia/productos/dutaxidil-gel,2,2023-02-26,15,4
/alopecia/productos/dutaxidil-gel,2,2023-02-26,16,2
/alopecia/productos/dutaxidil-gel,2,2023-02-26,20,1
/alopecia/productos/dutaxidil-gel,2,2023-02-26,21,1
/alopecia/productos/dutaxidil-gel,2,2023-02-26,23,1
/alopecia/productos/dutaxidil-gel,2,2023-02-27,0,1
/alopecia/productos/dutaxidil-gel,2,2023-02-27,8,1
/alopecia/productos/dutaxidil-gel,2,2023-02-27,9,2
/alopecia/productos/dutaxidil-gel,2,2023-02-27,15,1
/alopecia/productos/dutaxidil-gel,2,2023-02-27,16,1
/alopecia/productos/dutaxidil-gel,2,2023-02-27,21,1
/alopecia/productos/dutaxidil-gel,2,2023-02-27,22,3
/alopecia/productos/dutaxidil-gel,2,2023-02-27,23,1
/alopecia/productos/dutaxidil-gel,2,2023-02-28,12,2
/alopecia/productos/dutaxidil-gel,2,2023-02-28,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-28,14,1
/alopecia/productos/dutaxidil-gel,2,2023-02-28,16,1
/alopecia/productos/dutaxidil-gel,2,2023-02-28,20,1
/alopecia/productos/dutaxidil-gel,2,2023-02-28,22,2
/alopecia/productos/dutaxidil-gel,2,2023-02-28,23,1
/alopecia/productos/dutaxidil-gel,2,2023-02-29,6,1
/alopecia/productos/dutaxidil-gel,2,2023-02-29,8,2
/alopecia/productos/dutaxidil-gel,2,2023-02-29,9,2
/alopecia/productos/dutaxidil-gel,2,2023-02-29,10,1
/alopecia/productos/dutaxidil-gel,2,2023-02-29,12,2
/alopecia/productos/dutaxidil-gel,2,2023-02-29,13,1
/alopecia/productos/dutaxidil-gel,2,2023-02-29,15,1
/alopecia/productos/dutaxidil-gel,2,2023-02-29,21,1
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,0,13
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,1,13
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,2,5
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,3,9
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,4,9
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,5,5
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,6,6
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,7,11
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,8,10
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,9,17
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,10,25
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,11,33
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,12,38
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,13,39
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,14,27
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,15,28
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,16,22
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,17,31
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,18,28
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,19,37
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,20,24
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,21,60
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,22,53
/alopecia/productos/dutaxidil-pildoras,1,2023-01-01,23,44
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,0,29
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,1,24
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,2,10
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,3,14
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,4,6
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,5,14
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,6,10
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,7,12
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,8,21
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,9,41
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,10,40
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,11,38
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,12,44
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,13,37
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,14,40
/alopecia/productos/dutaxidil-pildoras,1,2023-01-02,15,49
